id,class,long,lat,NDVI,NDWI,ONIR,ODVI,NDCI,PSRI,BNDVI,HubDist
"23860","3",119.990940,5.099596,0.480241,-0.420080,29.508891,0.478314,0.176002,-0.002943,0.477520,719.100158473355123
"23861","3",119.991391,5.099594,0.475947,-0.421156,-13.491109,0.474020,0.154651,-0.007293,0.469429,726.439876504240601
"23862","3",119.991841,5.099592,0.433905,-0.388889,83.508891,0.431978,0.101777,-0.007159,0.427847,737.099136459736883
"23863","3",119.992292,5.099590,0.434159,-0.396576,-48.491109,0.432232,0.132563,0.000924,0.434931,750.936588639002707
"23864","3",119.992742,5.099588,0.395755,-0.353337,-94.491109,0.393828,0.120924,-0.007736,0.389415,767.780409744059853
"23865","3",119.993193,5.099586,0.460590,-0.411155,-70.491109,0.458663,0.135491,-0.005802,0.455387,787.437694752281345
"24295","3",119.990037,5.099149,0.505366,-0.448221,-38.491109,0.503439,0.152475,-0.007385,0.498685,664.808612916475909
"24296","3",119.990488,5.099147,0.469955,-0.416569,-32.491109,0.468028,0.141491,-0.005507,0.465120,665.281583107219149
"24297","3",119.990938,5.099145,0.478231,-0.431017,-47.491109,0.476304,0.135531,-0.006942,0.472222,669.491655407920121
"24298","3",119.991389,5.099142,0.500831,-0.449294,-59.491109,0.498904,0.143916,-0.007234,0.494375,677.369146906884453
"24299","3",119.991839,5.099140,0.501059,-0.449795,-27.491109,0.499132,0.154611,-0.007539,0.494242,688.788234686721808
"24300","3",119.992290,5.099138,0.476765,-0.423334,33.508891,0.474838,0.164069,-0.003744,0.473354,703.576494559020944
"24301","3",119.992740,5.099136,0.405948,-0.364202,-62.491109,0.404021,0.124330,-0.002271,0.404068,721.526790492806299
"24302","3",119.993191,5.099134,0.376549,-0.335568,-90.491109,0.374622,0.117884,-0.004128,0.373201,742.409794655092014
"24303","3",119.993641,5.099132,0.380799,-0.341038,-93.491109,0.378872,0.123608,-0.004299,0.377188,765.985678034348894
"24731","3",119.989585,5.098699,0.474792,-0.418449,5.508891,0.472865,0.168280,-0.001328,0.473541,618.414232725294482
"24732","3",119.990035,5.098697,0.495919,-0.440488,-31.491109,0.493992,0.155221,-0.003241,0.492934,614.877937067213679
"24733","3",119.990486,5.098695,0.487009,-0.440232,-40.491109,0.485082,0.144444,-0.000569,0.486513,615.389305006043628
"24734","3",119.990936,5.098693,0.457206,-0.408321,23.508891,0.455279,0.146374,0.002585,0.459441,619.938315292386505
"24735","3",119.991387,5.098691,0.517285,-0.463205,-28.491109,0.515358,0.159501,-0.006281,0.511506,628.437288441672536
"24736","3",119.991837,5.098689,0.501486,-0.444039,-24.491109,0.499559,0.171013,-0.006400,0.495561,640.729055671926858
"24737","3",119.992287,5.098687,0.495219,-0.439454,-9.491109,0.493292,0.150860,-0.004615,0.491041,656.600640006788353
"24738","3",119.992738,5.098684,0.471742,-0.417774,42.508891,0.469815,0.159259,0.004349,0.475667,675.799861188349951
"24739","3",119.993188,5.098682,0.478872,-0.424891,-34.491109,0.476945,0.146547,-0.008967,0.471055,698.052198914531118
"24740","3",119.993639,5.098680,0.406817,-0.362825,-43.491109,0.404890,0.131015,0.000965,0.407619,723.075828934695551
"24741","3",119.994089,5.098678,0.346360,-0.313642,-38.491109,0.344433,0.117068,0.008146,0.353211,750.593626522071986
"24742","3",119.994540,5.098676,0.427260,-0.382563,-109.491109,0.425333,0.121221,-0.009844,0.418846,780.341771028486960
"25167","3",119.989132,5.098250,0.354089,-0.312088,-156.491109,0.352162,0.104287,-0.016405,0.340860,576.959791417566748
"25168","3",119.989582,5.098247,0.422524,-0.371653,-97.491109,0.420597,0.147851,-0.011491,0.412377,568.797792028756817
"25169","3",119.990033,5.098245,0.456707,-0.399272,-0.491109,0.454780,0.171191,-0.006483,0.450829,564.951030296087538
"25170","3",119.990483,5.098243,0.428670,-0.387590,45.508891,0.426743,0.141072,0.013089,0.439888,565.507568490161702
"25171","3",119.990934,5.098241,0.427523,-0.383849,-43.491109,0.425596,0.148007,0.003511,0.430673,570.454513731519455
"25172","3",119.991384,5.098239,0.475307,-0.421818,34.508891,0.473380,0.166184,0.001088,0.476285,579.679469311439561
"25173","3",119.991835,5.098237,0.488411,-0.434356,-15.491109,0.486484,0.161520,-0.004622,0.484204,592.982806318202165
"25174","3",119.992285,5.098235,0.465794,-0.410146,3.508891,0.463867,0.157609,0.002266,0.467817,610.097787600797915
"25175","3",119.992736,5.098233,0.463989,-0.412394,-16.491109,0.462062,0.149217,0.001721,0.465511,630.714187675996754
"25176","3",119.993186,5.098231,0.466524,-0.416094,-77.491109,0.464597,0.138585,-0.002634,0.464178,654.501207591748766
"25177","3",119.993637,5.098229,0.458448,-0.409729,-61.491109,0.456521,0.136364,0.001804,0.460009,681.126740702179291
"25178","3",119.994087,5.098226,0.452736,-0.404087,-40.491109,0.450809,0.137013,0.002370,0.454804,710.271637380806965
"25179","3",119.994538,5.098224,0.450293,-0.407156,-31.491109,0.448366,0.133389,0.000000,0.450293,741.638935391532073
"25180","3",119.994988,5.098222,0.145766,-0.140847,25.508891,0.143839,0.043455,0.029091,0.163605,774.958815428951766
"25604","3",119.989130,5.097798,0.262194,-0.222641,-175.491109,0.260267,0.080050,-0.029552,0.241031,528.173976341096136
"25605","3",119.989580,5.097796,0.471880,-0.420155,-92.491109,0.469953,0.144097,-0.014186,0.459115,519.245701667151138
"25606","3",119.990031,5.097794,0.460166,-0.409611,-138.491109,0.458239,0.140904,-0.017830,0.444516,515.028988727770525
"25607","3",119.990481,5.097792,0.446688,-0.401611,-85.491109,0.444761,0.150393,-0.001884,0.445104,515.639432872378393
"25608","3",119.990932,5.097789,0.415146,-0.381617,64.508891,0.413219,0.138438,0.024521,0.436659,521.060062822201417
"25609","3",119.991382,5.097787,0.467032,-0.421271,-31.491109,0.465105,0.146696,0.005889,0.472327,531.143620966435265
"25610","3",119.991833,5.097785,0.457908,-0.415576,-34.491109,0.455981,0.135612,0.006684,0.463728,545.631642835744628
"25611","3",119.992283,5.097783,0.472378,-0.423968,-23.491109,0.470451,0.149589,-0.000848,0.471628,564.184910853754559
"25612","3",119.992734,5.097781,0.436686,-0.392325,-53.491109,0.434759,0.140317,0.003891,0.440095,586.417694019978057
"25613","3",119.993184,5.097779,0.489901,-0.438916,-78.491109,0.487974,0.142199,-0.003706,0.486593,611.929063039671632
"25614","3",119.993635,5.097777,0.473201,-0.430365,-51.491109,0.471274,0.139283,0.004846,0.477474,640.327265142071838
"25615","3",119.994085,5.097775,0.481895,-0.432216,-39.491109,0.479968,0.139888,-0.003071,0.479142,671.245998559345367
"25616","3",119.994536,5.097773,0.429656,-0.385585,-21.491109,0.427729,0.127695,0.003791,0.433022,704.353408695009875
"25617","3",119.994986,5.097771,0.332506,-0.309224,-75.491109,0.330579,0.099833,0.008156,0.338874,739.355531257086341
"25618","3",119.995437,5.097768,0.435764,-0.391896,-143.491109,0.433837,0.118848,-0.013769,0.423997,775.996015591631817
"26040","3",119.988677,5.097348,0.494762,-0.433247,-26.491109,0.492835,0.159404,-0.014677,0.481494,494.353469673259383
"26041","3",119.989128,5.097346,0.365949,-0.316981,-146.491109,0.364022,0.124324,-0.029011,0.342308,479.628299003598840
"26042","3",119.989578,5.097344,0.424078,-0.371518,29.508891,0.422151,0.156473,0.002624,0.426399,469.778325049998330
"26043","3",119.990029,5.097342,0.488640,-0.420712,14.508891,0.486713,0.185965,-0.010789,0.478363,465.113378955572330
"26044","3",119.990479,5.097340,0.498574,-0.438466,-32.491109,0.496647,0.166527,-0.008119,0.491067,465.789266573970565
"26045","3",119.990930,5.097338,0.482611,-0.427111,-38.491109,0.480684,0.162739,-0.003646,0.479316,471.783027738133001
"26046","3",119.991380,5.097336,0.428571,-0.396016,13.508891,0.426644,0.131986,0.025877,0.450368,482.896678762366719
"26047","3",119.991831,5.097334,0.373256,-0.342790,31.508891,0.371329,0.123993,0.026571,0.395314,498.788097296363162
"26048","3",119.992281,5.097331,0.497190,-0.444536,-85.491109,0.495263,0.148789,-0.007959,0.490083,519.018602800270969
"26049","3",119.992732,5.097329,0.498744,-0.441778,-42.491109,0.496817,0.155906,-0.004440,0.494740,543.103515322873136
"26050","3",119.993182,5.097327,0.481507,-0.428667,-69.491109,0.479580,0.142447,-0.001150,0.480479,570.554918276077046
"26051","3",119.993633,5.097325,0.484332,-0.420933,0.508891,0.482405,0.158421,-0.006324,0.478541,600.911610091236867
"26052","3",119.994083,5.097323,0.476495,-0.427991,-86.491109,0.474568,0.137583,-0.003249,0.473657,633.756236517915681
"26053","3",119.994534,5.097321,0.501070,-0.444462,-22.491109,0.499143,0.158099,-0.002705,0.498603,668.722304971250992
"26054","3",119.994984,5.097319,0.311055,-0.283217,-104.491109,0.309128,0.098365,0.003611,0.313934,705.494449672420728
"26055","3",119.995435,5.097317,0.391650,-0.358696,-123.491109,0.389723,0.112529,0.001692,0.393035,743.804848881275234
"26476","3",119.988225,5.096899,0.473139,-0.408655,14.508891,0.471212,0.168484,-0.007131,0.466552,468.810997717945725
"26477","3",119.988675,5.096896,0.515992,-0.459315,-54.491109,0.514065,0.162856,-0.011834,0.505185,447.717878167700007
"26478","3",119.989126,5.096894,0.473376,-0.417370,-66.491109,0.471449,0.146713,-0.015488,0.459668,431.403834794560623
"26479","3",119.989576,5.096892,0.445419,-0.384698,-54.491109,0.443492,0.152068,-0.016748,0.430735,420.425565559022289
"26480","3",119.990027,5.096890,0.492825,-0.418806,35.508891,0.490898,0.185245,-0.013086,0.480328,415.206520653016241
"26481","3",119.990477,5.096888,0.481229,-0.415987,14.508891,0.479302,0.172113,-0.011829,0.470439,415.963530116331015
"26482","3",119.990928,5.096886,0.488372,-0.437621,-35.491109,0.486445,0.152674,0.000549,0.488870,422.664477826752886
"26483","3",119.991378,5.096884,0.451575,-0.403438,-66.491109,0.449648,0.150685,-0.002678,0.449221,435.034775552000553
"26484","3",119.991829,5.096882,0.447175,-0.401911,-54.491109,0.445248,0.144602,0.004163,0.450818,452.609807241538761
"26485","3",119.992279,5.096880,0.488145,-0.433417,-88.491109,0.486218,0.149232,-0.004225,0.484264,474.811962452626062
"26486","3",119.992730,5.096878,0.506922,-0.454282,-80.491109,0.504995,0.157595,-0.005804,0.501662,501.026482355315579
"26487","3",119.993180,5.096876,0.494174,-0.441659,-99.491109,0.492247,0.147264,-0.002831,0.491598,530.659062362185296
"26488","3",119.993631,5.096873,0.505629,-0.439357,-30.491109,0.503702,0.172200,-0.009605,0.496826,563.170406602403318
"26489","3",119.994081,5.096871,0.499322,-0.447115,-84.491109,0.497395,0.140448,-0.007598,0.492749,598.091238100974465
"26490","3",119.994532,5.096869,0.467219,-0.418455,-34.491109,0.465292,0.138547,0.002268,0.469250,635.024173532407644
"26491","3",119.994982,5.096867,0.390933,-0.351640,-134.491109,0.389006,0.110715,0.001641,0.392348,673.638342407179152
"26492","3",119.995433,5.096865,0.337297,-0.315033,-47.491109,0.335370,0.100902,0.032612,0.363403,713.660892231901357
"26913","3",119.988223,5.096447,0.395839,-0.352936,45.508891,0.393912,0.154221,0.022176,0.415296,425.252972547726131
"26914","3",119.988673,5.096445,0.495094,-0.433812,-0.491109,0.493167,0.172527,-0.003737,0.491621,401.880148154918913
"26915","3",119.989124,5.096443,0.536303,-0.478567,0.508891,0.534376,0.168263,-0.003711,0.532796,383.621740383670101
"26916","3",119.989574,5.096441,0.340525,-0.308423,-100.491109,0.338598,0.114959,0.003597,0.343366,371.233138563030423
"26917","3",119.990025,5.096438,0.467596,-0.415467,-80.491109,0.465669,0.142775,-0.004416,0.463671,365.312000566067979
"26918","3",119.990475,5.096436,0.487868,-0.426968,-39.491109,0.485941,0.168018,-0.005583,0.482765,366.172196277317653
"26919","3",119.990926,5.096434,0.466901,-0.409720,-26.491109,0.464974,0.165246,-0.003631,0.463560,373.766900263456762
"26920","3",119.991376,5.096432,0.471992,-0.415223,-54.491109,0.470065,0.156171,-0.006609,0.466033,387.700537571819837
"26921","3",119.991827,5.096430,0.493914,-0.440807,-84.491109,0.491987,0.155123,-0.005904,0.488555,407.323095938220661
"26922","3",119.992277,5.096428,0.489560,-0.435556,-78.491109,0.487633,0.153163,-0.009431,0.480872,431.859795005408216
"26923","3",119.992728,5.096426,0.487358,-0.424278,-51.491109,0.485431,0.168317,-0.011701,0.476801,460.525824311020187
"26924","3",119.993178,5.096424,0.506808,-0.452770,-66.491109,0.504881,0.154087,-0.005764,0.501572,492.600807231875535
"26925","3",119.993628,5.096422,0.517002,-0.456880,-62.491109,0.515075,0.173913,-0.005857,0.511513,527.463209787609912
"26926","3",119.994079,5.096420,0.476827,-0.424717,-112.491109,0.474900,0.136431,-0.005021,0.472339,564.596914517407754
"26927","3",119.994529,5.096418,0.507000,-0.449503,-58.491109,0.505073,0.157985,-0.002427,0.504743,603.582855746570317
"26928","3",119.994980,5.096415,0.462849,-0.411286,-38.491109,0.460922,0.165165,0.003338,0.465939,644.084773247461385
"26929","3",119.995430,5.096413,0.491056,-0.440965,-61.491109,0.489129,0.162455,0.003286,0.494082,685.834137280723098
"27349","3",119.987770,5.095997,0.305024,-0.287700,-58.491109,0.303097,0.106245,0.030172,0.328483,413.774931784530281
"27350","3",119.988221,5.095995,0.435879,-0.388447,29.508891,0.433952,0.158390,0.013566,0.448312,383.258191539896131
"27351","3",119.988671,5.095993,0.476818,-0.425363,-35.491109,0.474891,0.167665,0.003299,0.479856,357.147613915254794
"27352","3",119.989122,5.095991,0.503907,-0.449679,-58.491109,0.501980,0.158251,-0.006728,0.497682,336.470531048103510
"27353","3",119.989572,5.095989,0.433419,-0.389843,-69.491109,0.431492,0.129005,0.003631,0.436599,322.274472554922170
"27354","3",119.990022,5.095987,0.365575,-0.337452,-86.491109,0.363648,0.106095,0.009699,0.373552,315.435673597113350
"27355","3",119.990473,5.095985,0.493879,-0.436311,-27.491109,0.491952,0.158863,-0.002977,0.491128,316.431505502014488
"27356","3",119.990923,5.095983,0.482556,-0.426862,-51.491109,0.480629,0.157006,-0.003647,0.479235,325.189990635618074
"27357","3",119.991374,5.095980,0.427531,-0.390564,-57.491109,0.425604,0.137449,0.012723,0.438532,341.113698112977772
"27358","3",119.991824,5.095978,0.489667,-0.432419,-47.491109,0.487740,0.149929,-0.003647,0.486367,363.261567776159154
"27359","3",119.992275,5.095976,0.490333,-0.434608,-89.491109,0.488406,0.164239,-0.009415,0.481815,390.576187974510958
"27360","3",119.992725,5.095974,0.537419,-0.473034,-70.491109,0.535492,0.163361,-0.012984,0.525120,422.055594517821248
"27361","3",119.993176,5.095972,0.487747,-0.430695,-90.491109,0.485820,0.157225,-0.006204,0.482019,456.839642793068435
"27362","3",119.993626,5.095970,0.509517,-0.453207,-104.491109,0.507590,0.155152,-0.007379,0.502622,494.231075061433842
"27363","3",119.994077,5.095968,0.511787,-0.456508,-88.491109,0.509860,0.150422,-0.002772,0.509264,533.682122334501969
"27364","3",119.994527,5.095966,0.517298,-0.456126,-55.491109,0.515371,0.169501,-0.003219,0.514305,574.768831362860396
"27365","3",119.994978,5.095964,0.508009,-0.447015,-66.491109,0.506082,0.165332,-0.007208,0.501427,617.164609179675949
"27366","3",119.995428,5.095962,0.460505,-0.400309,-29.491109,0.458578,0.159364,-0.001437,0.459198,660.617466842037288
"27785","3",119.987317,5.095548,0.192401,-0.177291,-152.491109,0.190474,0.081192,0.019161,0.205398,414.198166636521194
"27786","3",119.987768,5.095546,0.372595,-0.341005,-57.491109,0.370668,0.121254,0.015615,0.385377,377.156260270427595
"27787","3",119.988218,5.095543,0.330572,-0.304257,-104.491109,0.328645,0.110609,0.016429,0.343412,343.400646105698740
"27788","3",119.988669,5.095541,0.430615,-0.388340,-57.491109,0.428688,0.136338,0.006643,0.436412,313.992981392544038
"27789","3",119.989119,5.095539,0.390940,-0.357095,-84.491109,0.389013,0.128033,0.019274,0.407393,290.257823977428757
"27790","3",119.989570,5.095537,0.481980,-0.428431,-35.491109,0.480053,0.156727,-0.001121,0.480971,273.675051211257369
"27791","3",119.990020,5.095535,0.391652,-0.364598,87.508891,0.389725,0.143277,0.040882,0.426127,265.587789727443294
"27792","3",119.990471,5.095533,0.457070,-0.410683,-109.491109,0.455143,0.134285,-0.002094,0.455209,266.769787325380946
"27793","3",119.990921,5.095531,0.459596,-0.405522,-58.491109,0.457669,0.139914,-0.004192,0.455931,277.102442512176253
"27794","3",119.991372,5.095529,0.420723,-0.380231,-68.491109,0.418796,0.136009,0.005879,0.425785,295.627807487550797
"27795","3",119.991822,5.095527,0.450014,-0.394993,-53.491109,0.448087,0.144561,-0.002991,0.447371,320.930247915130622
"27796","3",119.992273,5.095525,0.424742,-0.384615,-27.491109,0.422815,0.137191,0.008715,0.432004,351.549467218806171
"27797","3",119.992723,5.095522,0.473481,-0.416273,-46.491109,0.471554,0.150468,-0.007184,0.467040,386.223000401011518
"27798","3",119.993174,5.095520,0.482974,-0.428719,-112.491109,0.481047,0.142519,-0.004748,0.478756,423.957252902221398
"27799","3",119.993624,5.095518,0.487367,-0.439460,-113.491109,0.485440,0.144270,-0.002301,0.485297,464.006099640898128
"27800","3",119.994075,5.095516,0.502664,-0.455877,-141.491109,0.500737,0.130409,-0.005291,0.498030,505.820051537418010
"27801","3",119.994525,5.095514,0.498767,-0.448511,-155.491109,0.496840,0.147138,-0.012199,0.487762,548.995936445414713
"27802","3",119.994976,5.095512,0.468159,-0.414150,-63.491109,0.466232,0.146522,0.000580,0.468681,593.236458288788299
"28221","3",119.986865,5.095098,0.107301,-0.095522,-202.491109,0.105374,0.067112,0.013123,0.115404,426.487261418459184
"28222","3",119.987315,5.095096,0.278141,-0.253817,-89.491109,0.276214,0.095790,0.024129,0.296568,384.171414333665268
"28223","3",119.987766,5.095094,0.378939,-0.348156,49.508891,0.377012,0.135959,0.037793,0.410896,343.910466305312013
"28224","3",119.988216,5.095092,0.450212,-0.405047,-113.491109,0.448285,0.136891,0.004903,0.454512,306.515216178509945
"28225","3",119.988667,5.095090,0.494558,-0.439712,-65.491109,0.492631,0.165637,0.000837,0.495321,273.165107942774682
"28226","3",119.989117,5.095088,0.519634,-0.462677,-69.491109,0.517707,0.163533,-0.002975,0.516903,245.514150395623290
"28227","3",119.989568,5.095085,0.486694,-0.434317,-73.491109,0.484767,0.152928,-0.001969,0.484903,225.667093640481511
"28228","3",119.990018,5.095083,0.469288,-0.423466,-65.491109,0.467361,0.144940,0.002356,0.471336,215.788061257648536
"28229","3",119.990469,5.095081,0.470667,-0.419216,-90.491109,0.468740,0.149742,-0.005556,0.465694,217.241208319623610
"28230","3",119.990919,5.095079,0.475392,-0.421894,-93.491109,0.473465,0.142024,-0.006801,0.469366,229.811654716427284
"28231","3",119.991370,5.095077,0.434351,-0.391366,-69.491109,0.432424,0.147214,0.002137,0.436200,251.840114739718075
"28232","3",119.991820,5.095075,0.385610,-0.354203,-37.491109,0.383683,0.111844,0.016839,0.399443,281.111857977737429
"28233","3",119.992271,5.095073,0.375141,-0.348726,-12.491109,0.373214,0.120361,0.021481,0.392714,315.617950071123119
"28234","3",119.992721,5.095071,0.431532,-0.392475,-27.491109,0.429605,0.129888,0.011930,0.441835,353.830296019013190
"28235","3",119.993172,5.095069,0.487117,-0.435872,-97.491109,0.485190,0.147569,-0.007165,0.480673,394.673833019054655
"28236","3",119.993622,5.095067,0.493404,-0.436791,-111.491109,0.491477,0.152941,-0.008903,0.485304,437.412108344500155
"28237","3",119.994073,5.095064,0.486795,-0.426712,-101.491109,0.484868,0.155856,-0.012464,0.475474,481.540887567483310
"28238","3",119.994523,5.095062,0.502086,-0.443609,-110.491109,0.500159,0.156903,-0.008969,0.493776,526.710783957168815
"28239","3",119.994974,5.095060,0.484008,-0.420501,-62.491109,0.482081,0.175374,-0.006499,0.478001,572.675490123662371
"28658","3",119.986863,5.094646,0.211931,-0.205749,-62.491109,0.210004,0.075451,0.035481,0.237008,403.620299843795067
"28659","3",119.987313,5.094644,0.295888,-0.276125,-90.491109,0.293961,0.102835,0.019766,0.311334,358.616293088785596
"28660","3",119.987764,5.094642,0.491993,-0.435973,-55.491109,0.490066,0.156436,-0.005171,0.487179,315.106944853172251
"28661","3",119.988214,5.094640,0.517320,-0.451237,-11.491109,0.515393,0.181015,-0.005863,0.511666,273.805703726403010
"28662","3",119.988665,5.094638,0.502052,-0.445688,-91.491109,0.500125,0.151020,-0.009809,0.493116,235.875326442917043
"28663","3",119.989115,5.094636,0.494886,-0.443106,-111.491109,0.492959,0.156096,-0.006270,0.489207,203.212202528541155
"28664","3",119.989566,5.094634,0.482103,-0.421307,-68.491109,0.480176,0.172550,-0.003411,0.478966,178.727854989317933
"28665","3",119.990016,5.094632,0.448546,-0.390896,7.508891,0.446619,0.175751,0.006529,0.454497,166.079812633288043
"28666","3",119.990467,5.094630,0.513026,-0.459690,-66.491109,0.511099,0.157119,-0.007611,0.506116,167.963588797301497
"28667","3",119.990917,5.094627,0.466430,-0.411282,-53.491109,0.464503,0.146833,-0.002309,0.464349,183.933218859532701
"28668","3",119.991368,5.094625,0.433625,-0.390709,-106.491109,0.431698,0.123471,0.000319,0.433895,210.811488152022093
"28669","3",119.991818,5.094623,0.478291,-0.426492,-81.491109,0.476364,0.143680,-0.001175,0.477255,245.034537622643228
"28670","3",119.992269,5.094621,0.402642,-0.377393,-11.491109,0.400715,0.122955,0.028804,0.426222,283.959057134473255
"28671","3",119.992719,5.094619,0.489192,-0.435333,-81.491109,0.487265,0.150905,-0.006571,0.483293,325.904804954323879
"28672","3",119.993170,5.094617,0.476000,-0.416945,-70.491109,0.474073,0.161345,-0.005108,0.471283,369.845245707997037
"28673","3",119.993620,5.094615,0.471847,-0.410967,-59.491109,0.469920,0.168780,-0.006853,0.465550,415.147481769983699
"28674","3",119.994071,5.094613,0.501843,-0.448451,-146.491109,0.499916,0.150808,-0.007946,0.494759,461.410569108125969
"28675","3",119.994521,5.094611,0.475606,-0.411489,-82.491109,0.473679,0.159825,-0.006200,0.469997,508.372250043787460
"28676","3",119.994972,5.094609,0.389929,-0.349463,-155.491109,0.388002,0.124629,-0.003059,0.387346,555.855484328415287
"29094","3",119.986410,5.094197,0.452441,-0.396870,-41.491109,0.450514,0.159122,-0.004922,0.447990,433.833919257978550
"29095","3",119.986861,5.094195,0.444820,-0.395320,-63.491109,0.442893,0.152429,0.000000,0.444820,385.898596163189893
"29096","3",119.987311,5.094192,0.446048,-0.397872,-49.491109,0.444121,0.147459,0.003889,0.449448,338.546941319868438
"29097","3",119.987762,5.094190,0.476556,-0.423513,-98.491109,0.474629,0.135453,-0.008688,0.468700,292.062969651776768
"29098","3",119.988212,5.094188,0.515356,-0.454722,-92.491109,0.513429,0.160725,-0.014104,0.502175,246.937159366531688
"29099","3",119.988663,5.094186,0.518857,-0.453649,-57.491109,0.516930,0.171625,-0.013305,0.506344,204.072469102334935
"29100","3",119.989113,5.094184,0.505223,-0.441240,-99.491109,0.503296,0.164363,-0.018106,0.488380,165.238034409310359
"29101","3",119.989564,5.094182,0.512372,-0.437892,16.508891,0.510445,0.195646,-0.009346,0.503444,133.985300114006776
"29102","3",119.990014,5.094180,0.500842,-0.438812,-37.491109,0.498915,0.177809,-0.005911,0.495302,116.580120092658220
"29103","3",119.990465,5.094178,0.472097,-0.410729,-1.491109,0.470170,0.178533,-0.003041,0.469296,119.248451301129634
"29104","3",119.990915,5.094176,0.493902,-0.436716,-46.491109,0.491975,0.162321,-0.002514,0.491629,140.854040467400296
"29105","3",119.991366,5.094174,0.486130,-0.432487,-77.491109,0.484203,0.138372,-0.009770,0.477422,174.499057283349885
"29106","3",119.991816,5.094172,0.503530,-0.449280,-35.491109,0.501603,0.158598,-0.001101,0.502543,214.593494366477444
"29107","3",119.992267,5.094169,0.462137,-0.416789,-92.491109,0.460210,0.152437,0.002358,0.464231,258.149559492034030
"29108","3",119.992717,5.094167,0.421068,-0.379114,-82.491109,0.419141,0.138358,0.004045,0.424567,303.681406364932343
"29109","3",119.993168,5.094165,0.449548,-0.393262,-64.491109,0.447621,0.157300,-0.000873,0.448746,350.419700067180884
"29110","3",119.993618,5.094163,0.479131,-0.418045,-77.491109,0.477204,0.164085,-0.008482,0.471242,397.939565493288683
"29111","3",119.994069,5.094161,0.493491,-0.437594,-92.491109,0.491564,0.154448,-0.005339,0.488581,445.991238917180567
"29112","3",119.994519,5.094159,0.501634,-0.435948,-60.491109,0.499707,0.174829,-0.007853,0.494182,494.419682321096559
"29113","3",119.994969,5.094157,0.332827,-0.303149,-132.491109,0.330900,0.107371,0.010052,0.340679,543.124113670848942
"29530","3",119.985958,5.093747,0.141037,-0.142750,-62.491109,0.139110,0.060656,0.055050,0.176607,472.752849826790737
"29531","3",119.986408,5.093745,0.422079,-0.378664,15.508891,0.420152,0.128910,0.013087,0.433363,423.332804846111401
"29532","3",119.986859,5.093743,0.498886,-0.438014,-66.491109,0.496959,0.157834,-0.008729,0.490711,374.054173041194588
"29533","3",119.987309,5.093741,0.495334,-0.435302,-73.491109,0.493407,0.158016,-0.010304,0.485832,324.981281028239096
"29534","3",119.987760,5.093739,0.495749,-0.434754,-77.491109,0.493822,0.152523,-0.011738,0.485183,276.223792375352161
"29535","3",119.988210,5.093737,0.519919,-0.458138,-102.491109,0.517992,0.165248,-0.016608,0.504428,227.984143306189651
"29536","3",119.988661,5.093735,0.521980,-0.460853,-50.491109,0.520053,0.162578,-0.010389,0.512377,180.677572655319267
"29537","3",119.989111,5.093732,0.498881,-0.438678,-77.491109,0.496954,0.161142,-0.006695,0.492711,135.286452838172949
"29538","3",119.989562,5.093730,0.510987,-0.448742,-22.491109,0.509060,0.167039,-0.005895,0.505556,94.609093878821241
"29539","3",119.990012,5.093728,0.491216,-0.428017,-7.491109,0.489289,0.179962,-0.002412,0.488953,67.747679596004758
"29540","3",119.990463,5.093726,0.482601,-0.419470,10.508891,0.480674,0.186332,0.002671,0.485122,72.242788703763907
"29541","3",119.990913,5.093724,0.476339,-0.409863,13.508891,0.474412,0.179654,-0.000274,0.476084,104.109037985743157
"29542","3",119.991364,5.093722,0.458601,-0.391319,12.508891,0.456674,0.172169,-0.002540,0.456262,146.453937332311227
"29543","3",119.991814,5.093720,0.451239,-0.405629,-54.491109,0.449312,0.152999,0.005236,0.455911,192.481703769718052
"29544","3",119.992264,5.093718,0.440086,-0.390549,-21.491109,0.438159,0.152275,0.007613,0.446855,240.083396385995371
"29545","3",119.992715,5.093716,0.436991,-0.374595,10.508891,0.435064,0.163676,0.002115,0.438834,288.480922107000936
"29546","3",119.993165,5.093714,0.407845,-0.367234,-64.491109,0.405918,0.147712,0.011783,0.417833,337.331907377391531
"29547","3",119.993616,5.093711,0.436190,-0.385666,-20.491109,0.434263,0.164067,0.010996,0.445895,386.464424000944916
"29548","3",119.994066,5.093709,0.481579,-0.420622,-57.491109,0.479652,0.159635,-0.006547,0.475611,435.783251306652744
"29549","3",119.994517,5.093707,0.475954,-0.420335,-106.491109,0.474027,0.153353,-0.005898,0.470646,485.231576558126619
"29550","3",119.994967,5.093705,0.391216,-0.347846,44.508891,0.389289,0.143600,0.024835,0.411842,534.773472763956079
"29967","3",119.985956,5.093295,0.271788,-0.257714,-31.491109,0.269861,0.084416,0.041478,0.302623,468.491696145432115
"29968","3",119.986406,5.093293,0.454416,-0.402374,-38.491109,0.452489,0.151027,0.005570,0.459363,418.568844565987206
"29969","3",119.986857,5.093291,0.506379,-0.447295,-84.491109,0.504452,0.163448,-0.005688,0.501017,368.653956981031172
"29970","3",119.987307,5.093289,0.499058,-0.439421,-70.491109,0.497131,0.160402,-0.008852,0.490891,318.750765161036497
"29971","3",119.987758,5.093287,0.467652,-0.409240,-68.491109,0.465725,0.154793,-0.006153,0.462118,268.865770210203777
