id,class,long,lat,NDVI,NDWI,NDCI,NDMI,PSRI,BNDVI,ONIR,ODVI,HubDist
"21840","4",119.964740,5.097211,0.059645,-0.055381,0.030910,0.119034,-0.017527,0.050367,5961.508891,0.057718,386.698945328678
"21841","4",119.964921,5.097210,0.057844,-0.054363,0.032832,0.114170,-0.017499,0.048470,5914.508891,0.055917,403.428075880423
"21842","4",119.965101,5.097209,0.077574,-0.068838,0.034519,0.124916,-0.030836,0.060916,5739.508891,0.075647,420.44125548382
"21843","4",119.965281,5.097209,0.084957,-0.077659,0.036679,0.124737,-0.032823,0.067052,5433.508891,0.083030,437.705362819911
"21844","4",119.965461,5.097208,0.073892,-0.070579,0.037118,0.122348,-0.002040,0.072759,5338.508891,0.071965,455.191847467431
"21845","4",119.965641,5.097207,0.060554,-0.065834,0.035446,0.110782,0.024686,0.074667,4967.508891,0.058627,472.876039786768
"21846","4",119.965822,5.097206,0.068017,-0.070044,0.042146,0.108831,0.011215,0.074387,4709.508891,0.066090,490.736566050535
"21847","4",119.966002,5.097205,0.065713,-0.068172,0.038510,0.108469,0.013656,0.073482,4703.508891,0.063786,508.754854891904
"21848","4",119.966182,5.097204,0.068150,-0.072747,0.041776,0.100713,0.016618,0.077742,4705.508891,0.066223,526.914721722814
"21849","4",119.966362,5.097204,0.067432,-0.073420,0.037915,0.098615,0.024889,0.081899,4730.508891,0.065505,545.20201911233
"21850","4",119.966542,5.097203,0.085254,-0.086165,0.043227,0.108201,0.007767,0.089731,4697.508891,0.083327,563.604342611439
"21851","4",119.966723,5.097202,0.098383,-0.092676,0.038016,0.118162,-0.012097,0.091487,4744.508891,0.096456,582.11078299533
"21852","4",119.966903,5.097201,0.108179,-0.102433,0.042937,0.115020,-0.011202,0.101696,4816.508891,0.106252,600.711717267057
"21853","4",119.967083,5.097200,0.100311,-0.100401,0.043743,0.103199,0.007953,0.104922,4948.508891,0.098384,619.398632032121
"21854","4",119.967263,5.097199,0.090630,-0.089876,0.037820,0.101211,0.007799,0.095091,5318.508891,0.088703,638.163973912307
"21855","4",119.967443,5.097199,0.089112,-0.088309,0.035086,0.097858,0.004137,0.091447,5606.508891,0.087185,657.001022508365
"21856","4",119.967624,5.097198,0.107637,-0.105808,0.040646,0.088411,0.006331,0.111312,5592.508891,0.105710,675.903782284649
"21857","4",119.967804,5.097197,0.117606,-0.110498,0.040825,0.090690,-0.007012,0.113570,5470.508891,0.115679,694.866890270542
"21858","4",119.967984,5.097196,0.157008,-0.140368,0.055758,0.092598,-0.031571,0.138030,5162.508891,0.155081,713.885537079745
"21859","4",119.968164,5.097195,0.154358,-0.144431,0.049413,0.095413,-0.020336,0.142143,5078.508891,0.152431,732.95539911639
"21860","4",119.968344,5.097194,0.159672,-0.136884,0.050776,0.101783,-0.055831,0.127176,5022.508891,0.157745,752.07258022528
"21861","4",119.968525,5.097194,0.155487,-0.142809,0.048910,0.081107,-0.022476,0.141740,4942.508891,0.153560,771.233561350742
"21862","4",119.968705,5.097193,0.117438,-0.124802,0.059427,0.052835,0.044194,0.145074,5308.508891,0.115511,790.435156982414
"21863","4",119.968885,5.097192,0.095906,-0.101437,0.045649,0.066088,0.022873,0.109135,6080.508891,0.093979,809.674477335694
"21864","4",119.969065,5.097191,0.094706,-0.099405,0.041734,0.063764,0.021497,0.107068,6165.508891,0.092779,828.948895490846
"21865","4",119.969245,5.097190,0.113893,-0.115750,0.045370,0.064298,0.019816,0.125622,5921.508891,0.111966,848.256018698219
"23126","4",119.958252,5.097060,0.067892,-0.057255,0.036655,0.158085,-0.031773,0.051004,5601.508891,0.065965,444.134324964231
"23127","4",119.958433,5.097060,0.045834,-0.045903,0.039296,0.134462,-0.000645,0.045485,6062.508891,0.043907,426.294758808638
"23128","4",119.958613,5.097059,0.047291,-0.045938,0.041447,0.136594,-0.024349,0.034298,6728.508891,0.045364,408.653468104584
"23129","4",119.958793,5.097058,0.045240,-0.043672,0.039037,0.145715,-0.024339,0.032542,7616.508891,0.043313,391.237274601898
"23130","4",119.958973,5.097057,0.052211,-0.046005,0.037256,0.159534,-0.032178,0.035511,7978.508891,0.050284,374.077619127507
"23131","4",119.959153,5.097056,0.069127,-0.054966,0.036479,0.169848,-0.062485,0.037173,7264.508891,0.067200,357.211473623092
"23132","4",119.959334,5.097055,0.090675,-0.070391,0.042542,0.164453,-0.094850,0.039602,5850.508891,0.088748,340.682432647977
"23133","4",119.959514,5.097055,0.057242,-0.050141,0.025881,0.183147,-0.014737,0.049500,5104.508891,0.055315,324.54200625895
"23134","4",119.959694,5.097054,0.058911,-0.052544,0.034101,0.182498,-0.018214,0.048954,3913.508891,0.056984,308.851126325662
"23135","4",119.959874,5.097053,0.073190,-0.063593,0.032953,0.196914,-0.036517,0.053129,3576.508891,0.071263,293.681856340769
"23136","4",119.960054,5.097052,0.085014,-0.065387,0.031379,0.203837,-0.061588,0.051676,3495.508891,0.083087,279.119252243119
"23137","4",119.960235,5.097051,0.082322,-0.063872,0.031647,0.196707,-0.062097,0.048315,3529.508891,0.080395,265.263247599887
"23138","4",119.960415,5.097050,0.062703,-0.051277,0.033247,0.182673,-0.053946,0.034078,3944.508891,0.060776,252.230317411498
"23139","4",119.960595,5.097050,0.064250,-0.044889,0.029854,0.192308,-0.086479,0.019831,4858.508891,0.062323,240.154500406548
"23140","4",119.960775,5.097049,0.050103,-0.035941,0.032443,0.176227,-0.056830,0.020760,5329.508891,0.048176,229.187135917125
"23141","4",119.960955,5.097048,0.031199,-0.024748,0.034304,0.152294,-0.010121,0.025864,5760.508891,0.029272,219.494442401803
"23142","4",119.961136,5.097047,0.027128,-0.028321,0.044007,0.133229,-0.016163,0.018465,6194.508891,0.025201,211.251945797153
"23143","4",119.961316,5.097046,0.028537,-0.028286,0.044271,0.133374,-0.011385,0.022489,6658.508891,0.026610,204.634957799103
"23144","4",119.961496,5.097045,0.015205,-0.019557,0.039745,0.126468,0.016024,0.023766,6904.508891,0.013278,199.805039745892
"23145","4",119.961676,5.097045,0.008856,-0.019968,0.042602,0.118388,0.027331,0.023646,6882.508891,0.006929,196.893748190832
"23146","4",119.961856,5.097044,0.010714,-0.021784,0.040570,0.120288,0.012454,0.017512,6620.508891,0.008787,195.986601763003
"23147","4",119.962037,5.097043,0.021884,-0.020740,0.037385,0.139662,-0.006285,0.018579,6886.508891,0.019957,197.111271875431
"23148","4",119.962217,5.097042,0.036932,-0.029787,0.027313,0.172473,-0.029069,0.022299,7714.508891,0.035005,200.233523608501
"23149","4",119.962397,5.097041,0.040119,-0.037954,0.037318,0.162200,-0.032456,0.023492,7700.508891,0.038192,205.262220367691
"23150","4",119.962577,5.097040,0.024005,-0.034015,0.038532,0.142251,0.004786,0.026533,7374.508891,0.022078,212.061779939961
"23151","4",119.962757,5.097040,0.020036,-0.032707,0.038489,0.133529,0.015247,0.028137,7286.508891,0.018109,220.46841449605
"23152","4",119.962938,5.097039,0.012351,-0.028168,0.038437,0.126311,0.031021,0.028917,7404.508891,0.010424,230.306206078556
"23153","4",119.963118,5.097038,0.022709,-0.029729,0.037214,0.133662,0.015921,0.031099,7524.508891,0.020782,241.400245290926
"23154","4",119.963298,5.097037,0.025798,-0.031897,0.037719,0.124315,0.019958,0.036518,7250.508891,0.023871,253.585707411282
"23155","4",119.963478,5.097036,0.026291,-0.038777,0.037124,0.106698,0.023751,0.039276,6890.508891,0.024364,266.713040364141
"23156","4",119.963658,5.097035,0.041295,-0.043764,0.041121,0.106871,-0.001860,0.040286,6810.508891,0.039368,280.650107301313
"23157","4",119.963839,5.097035,0.054757,-0.048901,0.032756,0.126689,-0.020115,0.044153,7104.508891,0.052830,295.2822735913
"23158","4",119.964019,5.097034,0.069696,-0.056812,0.034738,0.138409,-0.055656,0.041032,7218.508891,0.067769,310.511289033478
"23159","4",119.964199,5.097033,0.060952,-0.054613,0.032887,0.128066,-0.033021,0.043779,6962.508891,0.059025,326.253583733018
"23160","4",119.964379,5.097032,0.060125,-0.051290,0.030098,0.126757,-0.032550,0.043172,6802.508891,0.058198,342.438376284255
"23161","4",119.964559,5.097031,0.056618,-0.052591,0.031168,0.120866,-0.019268,0.046542,6510.508891,0.054691,359.005824728576
"23162","4",119.964740,5.097030,0.054061,-0.050216,0.034520,0.109460,-0.022332,0.042127,6140.508891,0.052134,375.905337041926
"23163","4",119.964920,5.097030,0.053478,-0.048979,0.032603,0.110405,-0.022787,0.041335,6084.508891,0.051551,393.094087778323
"23164","4",119.965100,5.097029,0.069262,-0.058992,0.032945,0.124403,-0.029889,0.053395,5997.508891,0.067335,410.535747640065
"23165","4",119.965280,5.097028,0.067850,-0.064444,0.031654,0.124435,-0.005709,0.064752,5566.508891,0.065923,428.199412373259
"23166","4",119.965460,5.097027,0.052220,-0.060427,0.043245,0.104456,0.032381,0.070718,4954.508891,0.050293,446.058708528008
"23167","4",119.965641,5.097026,0.058932,-0.062690,0.040597,0.109073,0.005611,0.062152,4513.508891,0.057005,464.091051191125
"23168","4",119.965821,5.097025,0.065375,-0.064915,0.037578,0.125731,-0.000819,0.064915,4384.508891,0.063448,482.277029714396
"23169","4",119.966001,5.097025,0.066930,-0.065006,0.036682,0.130744,-0.004072,0.064641,4425.508891,0.065003,500.599899966903
"23170","4",119.966181,5.097024,0.066017,-0.063652,0.035159,0.128451,-0.001954,0.064924,4457.508891,0.064090,519.045164487625
"23171","4",119.966361,5.097023,0.071014,-0.067461,0.036046,0.124474,-0.009740,0.065557,4498.508891,0.069087,537.600224878209
"23172","4",119.966542,5.097022,0.087758,-0.077782,0.042142,0.128689,-0.031321,0.070287,4688.508891,0.085831,556.254093465815
"23173","4",119.966722,5.097021,0.093527,-0.080304,0.033689,0.140521,-0.043930,0.069651,5058.508891,0.091600,574.997153473545
"23174","4",119.966902,5.097020,0.096754,-0.079404,0.036368,0.140872,-0.046293,0.071705,5286.508891,0.094827,593.820959065424
"23175","4",119.967082,5.097020,0.096831,-0.091288,0.039444,0.120040,-0.011030,0.090588,5026.508891,0.094904,612.718068012667
"23176","4",119.967262,5.097019,0.083728,-0.083814,0.038462,0.102097,0.010923,0.090014,5084.508891,0.081801,631.681901311679
"23177","4",119.967443,5.097018,0.077923,-0.080946,0.038992,0.097161,0.014426,0.086132,5355.508891,0.075996,650.706624953562
"23178","4",119.967623,5.097017,0.094071,-0.091813,0.045983,0.092481,-0.002486,0.092648,5365.508891,0.092144,669.787050057504
"23179","4",119.967803,5.097016,0.085976,-0.082235,0.034992,0.094863,-0.004507,0.083452,5449.508891,0.084049,688.918548200758
"23180","4",119.967983,5.097015,0.101801,-0.089798,0.031533,0.108482,-0.032677,0.083736,5627.508891,0.099874,708.096979414544
"23181","4",119.968163,5.097015,0.110051,-0.098157,0.033161,0.107953,-0.027935,0.094466,5552.508891,0.108124,727.31863074836
"23182","4",119.968344,5.097014,0.103230,-0.096972,0.038757,0.100261,-0.007803,0.098825,5379.508891,0.101303,746.580163682743
"23183","4",119.968524,5.097013,0.121284,-0.116078,0.039080,0.093278,-0.002281,0.119956,5315.508891,0.119357,765.878568948646
"23184","4",119.968704,5.097012,0.114905,-0.120308,0.049725,0.065165,0.031485,0.133826,5506.508891,0.112978,785.211127630178
"23185","4",119.968884,5.097011,0.098160,-0.105741,0.041422,0.063343,0.037428,0.120103,6072.508891,0.096233,804.575377543263
"23186","4",119.969064,5.097010,0.103892,-0.109317,0.041477,0.063400,0.026076,0.119139,6124.508891,0.101965,823.969084112106
"23187","4",119.969245,5.097010,0.130204,-0.132268,0.051838,0.062032,0.019231,0.141827,5663.508891,0.128277,843.390215045112
"23188","4",119.969425,5.097009,0.145453,-0.147519,0.051685,0.067592,0.032337,0.165584,5221.508891,0.143526,862.836918278481
"24448","4",119.958252,5.096880,0.048003,-0.052403,0.038999,0.135139,0.009915,0.053471,5494.508891,0.046076,435.686247886654
"24449","4",119.958432,5.096879,0.034745,-0.042242,0.044150,0.121671,0.023858,0.047973,5848.508891,0.032818,417.485844767394
"24450","4",119.958612,5.096878,0.034445,-0.036096,0.037042,0.133817,0.006167,0.037752,6663.508891,0.032518,399.455713936493
"24451","4",119.958792,5.096877,0.034592,-0.037427,0.038323,0.144066,0.011604,0.040734,7690.508891,0.032665,381.619989842538
"24452","4",119.958972,5.096876,0.033400,-0.037909,0.034057,0.149948,0.025113,0.046771,8094.508891,0.031473,364.00724985706
"24453","4",119.959153,5.096876,0.031747,-0.034498,0.028999,0.153194,0.030531,0.047876,7340.508891,0.029820,346.651483353303
"24454","4",119.959333,5.096875,0.055624,-0.045649,0.023656,0.177511,-0.029283,0.040335,6413.508891,0.053697,329.593287472774
"24455","4",119.959513,5.096874,0.051400,-0.046671,0.036920,0.172061,-0.018063,0.041832,5322.508891,0.049473,312.881335756589
"24456","4",119.959693,5.096873,0.070458,-0.051858,0.038650,0.188303,-0.058752,0.038373,4096.508891,0.068531,296.574165897801
"24457","4",119.959873,5.096872,0.074292,-0.055926,0.031960,0.203700,-0.062189,0.041044,3690.508891,0.072365,280.742322418273
"24458","4",119.960054,5.096871,0.077844,-0.058408,0.030227,0.210627,-0.070837,0.039661,3624.508891,0.075917,265.470859102965
"24459","4",119.960234,5.096871,0.076560,-0.055679,0.030378,0.208172,-0.084569,0.031978,3694.508891,0.074633,250.86213703136
"24460","4",119.960414,5.096870,0.066188,-0.050331,0.034916,0.185344,-0.061472,0.033461,4015.508891,0.064261,237.038721515835
"24461","4",119.960594,5.096869,0.043922,-0.032742,0.024767,0.185875,-0.021470,0.032821,4974.508891,0.041995,224.145951892267
"24462","4",119.960774,5.096868,0.029512,-0.028021,0.031969,0.163580,-0.007967,0.025348,5323.508891,0.027585,212.353403932572
"24463","4",119.960955,5.096867,0.033740,-0.031547,0.036054,0.152006,-0.037027,0.014469,5761.508891,0.031813,201.853997594078
"24464","4",119.961135,5.096866,0.025154,-0.025154,0.037661,0.140986,-0.003644,0.023235,6151.508891,0.023227,192.859046742369
"24465","4",119.961315,5.096866,0.007911,-0.019598,0.038169,0.121742,0.032262,0.025284,6314.508891,0.005984,185.587430794391
"24466","4",119.961495,5.096865,0.013414,-0.024995,0.042851,0.119029,0.011083,0.019389,6610.508891,0.011487,180.247839462673
"24467","4",119.961675,5.096864,0.022460,-0.024957,0.040252,0.133074,-0.014689,0.014682,6828.508891,0.020533,177.015194284903
"24468","4",119.961856,5.096863,0.028426,-0.024010,0.042385,0.143050,-0.036087,0.009540,6690.508891,0.026499,176.00562550572
"24469","4",119.962036,5.096862,0.018823,-0.022538,0.038693,0.130395,-0.026044,0.005231,6776.508891,0.016896,177.257120724342
"24470","4",119.962216,5.096861,0.017262,-0.025220,0.036355,0.139764,-0.002555,0.015938,7594.508891,0.015335,180.722711721051
"24471","4",119.962396,5.096861,0.035520,-0.028086,0.034297,0.158753,-0.032001,0.019115,8034.508891,0.033593,186.278863195264
"24472","4",119.962576,5.096860,0.041658,-0.033084,0.038267,0.161064,-0.038821,0.021652,7826.508891,0.039731,193.745801200429
"24473","4",119.962757,5.096859,0.033285,-0.029995,0.040009,0.151421,-0.024337,0.020532,7444.508891,0.031358,202.912690511272
"24474","4",119.962937,5.096858,0.031396,-0.028876,0.038036,0.139974,-0.023810,0.018974,7488.508891,0.029469,213.560735966642
"24475","4",119.963117,5.096857,0.039710,-0.034773,0.038233,0.141928,-0.034245,0.021887,7702.508891,0.037783,225.480196519285
"24476","4",119.963297,5.096856,0.047086,-0.041903,0.041015,0.142540,-0.044506,0.023765,7486.508891,0.045159,238.480508234566
"24477","4",119.963477,5.096856,0.054423,-0.043117,0.040218,0.142857,-0.055741,0.025560,7272.508891,0.052496,252.394708569007
"24478","4",119.963658,5.096855,0.042968,-0.041784,0.038769,0.123083,-0.028251,0.028079,6938.508891,0.041041,267.080001030437
"24479","4",119.963838,5.096854,0.030374,-0.038534,0.037485,0.107945,0.021636,0.042045,7010.508891,0.028447,282.416122994029
"24480","4",119.964018,5.096853,0.044329,-0.044976,0.030144,0.127346,0.003258,0.046036,7506.508891,0.042402,298.30271077649
"24481","4",119.964198,5.096852,0.052241,-0.048467,0.035615,0.123451,-0.023829,0.039807,7288.508891,0.050314,314.656397910079
"24482","4",119.964378,5.096851,0.046560,-0.044882,0.033339,0.114488,-0.016991,0.037613,7024.508891,0.044633,331.408042460665
"24483","4",119.964559,5.096851,0.048544,-0.046460,0.036673,0.107037,-0.017330,0.039358,6648.508891,0.046617,348.500261767231
"24484","4",119.964739,5.096850,0.052042,-0.046381,0.034125,0.110099,-0.029590,0.036421,6391.508891,0.050115,365.885328878736
"24485","4",119.964919,5.096849,0.050839,-0.047244,0.033245,0.111903,-0.021734,0.039395,6337.508891,0.048912,383.523421095496
"24486","4",119.965099,5.096848,0.054623,-0.050969,0.034681,0.112726,-0.010419,0.049012,6111.508891,0.052696,401.381182893425
"24487","4",119.965279,5.096847,0.062246,-0.061938,0.038673,0.118991,-0.004756,0.059632,5545.508891,0.060319,419.430556653293
"24488","4",119.965460,5.096846,0.059322,-0.060532,0.039361,0.115401,-0.001835,0.058287,4724.508891,0.057395,437.647835322367
"24489","4",119.965640,5.096846,0.061338,-0.056270,0.035676,0.135973,-0.013082,0.054073,4306.508891,0.059411,456.012895992664
"24490","4",119.965820,5.096845,0.064612,-0.059485,0.036907,0.147161,-0.017030,0.055156,4164.508891,0.062685,474.508579603089
"24491","4",119.966000,5.096844,0.059911,-0.055875,0.033007,0.145217,-0.011691,0.053450,4186.508891,0.057984,493.120187969396
"24492","4",119.966180,5.096843,0.060614,-0.057266,0.030507,0.141883,-0.011971,0.054030,4252.508891,0.058687,511.835074922473
"24493","4",119.966361,5.096842,0.070169,-0.062351,0.033876,0.141371,-0.021882,0.058127,4477.508891,0.068242,530.642312807491
"24494","4",119.966541,5.096841,0.068519,-0.065117,0.030021,0.139499,-0.004832,0.065881,4914.508891,0.066592,549.53241947744
"24495","4",119.966721,5.096841,0.060657,-0.059518,0.031584,0.124552,0.007390,0.064745,5131.508891,0.058730,568.497133918997
"24496","4",119.966901,5.096840,0.047940,-0.053029,0.035512,0.109019,0.030059,0.064682,5055.508891,0.046013,587.529231107173
"24497","4",119.967081,5.096839,0.068226,-0.072117,0.034269,0.111895,0.016636,0.077699,4847.508891,0.066299,606.622368576463
"24498","4",119.967262,5.096838,0.070548,-0.071517,0.036810,0.102362,0.011049,0.076834,4734.508891,0.068621,625.770958770396
"24499","4",119.967442,5.096837,0.068053,-0.071480,0.037019,0.095113,0.015217,0.076836,4902.508891,0.066126,644.970062379693
"24500","4",119.967622,5.096836,0.072448,-0.071534,0.037353,0.097215,0.009146,0.077631,5137.508891,0.070521,664.215298862138
"24501","4",119.967802,5.096836,0.069260,-0.066015,0.036354,0.099962,-0.001854,0.068229,5426.508891,0.067333,683.502771084004
"24502","4",119.967982,5.096835,0.067525,-0.065315,0.032435,0.102053,0.004306,0.069897,5686.508891,0.065598,702.829001600172
"24503","4",119.968163,5.096834,0.079888,-0.077641,0.038039,0.098851,0.007115,0.083863,5733.508891,0.077961,722.190878564684
"24504","4",119.968343,5.096833,0.089047,-0.087138,0.039055,0.094975,0.004934,0.091843,5666.508891,0.087120,741.585609662621
"24505","4",119.968523,5.096832,0.099069,-0.096847,0.037292,0.083216,0.006037,0.102545,5546.508891,0.097142,761.010682735051
"24506","4",119.968703,5.096831,0.107237,-0.108653,0.051573,0.064903,0.014255,0.115621,5591.508891,0.105310,780.463831975597
"24507","4",119.968883,5.096831,0.108867,-0.112530,0.047470,0.059860,0.026312,0.124583,5802.508891,0.106940,799.943008863719
"24508","4",119.969064,5.096830,0.112420,-0.119430,0.049117,0.057998,0.035130,0.133460,5685.508891,0.110493,819.446357040008
"24509","4",119.969244,5.096829,0.141127,-0.140037,0.051566,0.069854,0.022008,0.154559,5384.508891,0.139200,838.972190562083
"24510","4",119.969424,5.096828,0.168452,-0.164829,0.057199,0.074942,0.018211,0.180073,4987.508891,0.166525,858.518975009627
"25770","4",119.958251,5.096699,0.042736,-0.049073,0.045403,0.118309,0.011376,0.049153,5129.508891,0.040809,428.004932949825
"25771","4",119.958431,5.096698,0.031763,-0.043328,0.048065,0.114950,0.018594,0.042205,5484.508891,0.029836,409.463243396423
"25772","4",119.958611,5.096697,0.013566,-0.031204,0.040541,0.105109,0.039787,0.035831,5957.508891,0.011639,391.063403530372
"25773","4",119.958791,5.096696,0.002789,-0.025976,0.043522,0.101890,0.070813,0.042585,6854.508891,0.000862,372.826415253617
"25774","4",119.958972,5.096696,0.002080,-0.027314,0.041671,0.107054,0.076471,0.045630,7138.508891,0.000153,354.77739258743
"25775","4",119.959152,5.096695,0.014105,-0.032700,0.045998,0.115837,0.047550,0.040779,6672.508891,0.012178,336.946542246419
"25776","4",119.959332,5.096694,0.016716,-0.027300,0.033006,0.136690,0.049340,0.044045,6070.508891,0.014789,319.370408216498
"25777","4",119.959512,5.096693,0.008968,-0.024117,0.037302,0.128407,0.056724,0.041044,4806.508891,0.007041,302.093452164301
"25778","4",119.959692,5.096692,0.043956,-0.039742,0.032893,0.175337,-0.016321,0.035006,4019.508891,0.042029,285.170055460162
"25779","4",119.959873,5.096691,0.060155,-0.045510,0.025758,0.211490,-0.051666,0.032807,3749.508891,0.058228,268.667038037733
"25780","4",119.960053,5.096691,0.066446,-0.049674,0.031436,0.213122,-0.061897,0.033519,3697.508891,0.064519,252.666784205879
"25781","4",119.960233,5.096690,0.056841,-0.042449,0.024712,0.203513,-0.053066,0.029112,3774.508891,0.054914,237.271025796734
"25782","4",119.960413,5.096689,0.046001,-0.038374,0.030784,0.173949,-0.030643,0.029460,3920.508891,0.044074,222.605221104353
"25783","4",119.960593,5.096688,0.010819,-0.026094,0.039798,0.136351,0.038280,0.031974,4437.508891,0.008892,208.823221391251
"25784","4",119.960774,5.096687,0.040087,-0.037897,0.037567,0.162465,-0.050988,0.013254,5372.508891,0.038160,196.111446074699
"25785","4",119.960954,5.096687,0.047243,-0.034429,0.030311,0.182325,-0.067129,0.013648,6171.508891,0.045316,184.69100829016
"25786","4",119.961134,5.096686,0.037104,-0.034367,0.039954,0.159178,-0.051457,0.010500,6260.508891,0.035177,174.815174360702
"25787","4",119.961314,5.096685,0.031504,-0.032422,0.041247,0.141492,-0.040995,0.009825,6344.508891,0.029577,166.758594451962
"25788","4",119.961494,5.096684,0.039370,-0.033531,0.037171,0.151802,-0.051309,0.012887,6870.508891,0.037443,160.794959696882
"25789","4",119.961675,5.096683,0.041568,-0.032081,0.033635,0.166160,-0.057547,0.012533,7232.508891,0.039641,157.162703968975
"25790","4",119.961855,5.096682,0.038412,-0.030770,0.031515,0.166120,-0.053914,0.011371,7118.508891,0.036485,156.024734574179
"25791","4",119.962035,5.096682,0.043052,-0.028449,0.031454,0.158455,-0.073920,0.006437,7370.508891,0.041125,157.435147013156
"25792","4",119.962215,5.096681,0.044120,-0.034090,0.035118,0.159176,-0.049348,0.019297,8128.508891,0.042193,161.327115754935
"25793","4",119.962395,5.096680,0.032937,-0.030149,0.034662,0.156943,-0.015871,0.024773,8338.508891,0.031010,167.527775898895
"25794","4",119.962576,5.096679,0.026057,-0.028385,0.032221,0.154534,-0.010422,0.020737,7970.508891,0.024130,175.792995836516
"25795","4",119.962756,5.096678,0.031214,-0.027899,0.038520,0.150454,-0.031452,0.015012,7656.508891,0.029287,185.84752608331
"25796","4",119.962936,5.096677,0.027513,-0.026786,0.037113,0.141646,-0.026247,0.014142,7654.508891,0.025586,197.418165340492
"25797","4",119.963116,5.096677,0.028889,-0.028284,0.033749,0.143605,-0.013621,0.021892,7840.508891,0.026962,210.254760136744
"25798","4",119.963296,5.096676,0.046545,-0.036410,0.031116,0.163291,-0.050764,0.021170,8016.508891,0.044618,224.139909484919
"25799","4",119.963477,5.096675,0.047278,-0.037005,0.030741,0.160385,-0.055543,0.019612,7738.508891,0.045351,238.890845802971
"25800","4",119.963657,5.096674,0.045904,-0.037675,0.032406,0.139577,-0.049994,0.020387,7258.508891,0.043977,254.356984026516
"25801","4",119.963837,5.096673,0.033564,-0.036079,0.040268,0.103108,-0.001703,0.032647,6954.508891,0.031637,270.41563560402
"25802","4",119.964017,5.096672,0.031326,-0.037520,0.038325,0.104078,0.012123,0.037876,7294.508891,0.029399,286.967346202242
"25803","4",119.964197,5.096672,0.042728,-0.039759,0.034074,0.118520,-0.010912,0.037037,7534.508891,0.040801,303.931571830343
"25804","4",119.964378,5.096671,0.039043,-0.039163,0.033088,0.108741,-0.000344,0.038861,7166.508891,0.037116,321.242966144501
"25805","4",119.964558,5.096670,0.044414,-0.041456,0.035202,0.107594,-0.013446,0.037330,6866.508891,0.042487,338.848323323208
"25806","4",119.964738,5.096669,0.045110,-0.042390,0.033763,0.108767,-0.009717,0.040005,6634.508891,0.043183,356.704119314756
"25807","4",119.964918,5.096668,0.047715,-0.045806,0.033910,0.111230,-0.007945,0.043511,6546.508891,0.045788,374.77455950664
"25808","4",119.965098,5.096667,0.050635,-0.053280,0.037335,0.108523,0.003604,0.052583,6171.508891,0.048708,393.030038270798
"25809","4",119.965279,5.096667,0.054839,-0.055762,0.036597,0.116473,0.008201,0.059391,5466.508891,0.052912,411.445925897466
"25810","4",119.965459,5.096666,0.060165,-0.056585,0.036516,0.133917,-0.005513,0.057108,4638.508891,0.058238,430.00161269701
"25811","4",119.965639,5.096665,0.057338,-0.054246,0.033099,0.151738,-0.014463,0.049409,4171.508891,0.055411,448.679753892216
"25812","4",119.965819,5.096664,0.061814,-0.056444,0.030576,0.163517,-0.024143,0.048678,4073.508891,0.059887,467.465670861989
"25813","4",119.965999,5.096663,0.060149,-0.051834,0.031007,0.160649,-0.022009,0.048149,4058.508891,0.058222,486.346874338422
"25814","4",119.966180,5.096662,0.063944,-0.055752,0.034407,0.156008,-0.024101,0.050824,4189.508891,0.062017,505.312682800994
"25815","4",119.966360,5.096662,0.064904,-0.057734,0.032778,0.148392,-0.024490,0.051539,4508.508891,0.062977,524.353915498361
"25816","4",119.966540,5.096661,0.056835,-0.056231,0.037901,0.127941,-0.001390,0.056059,4695.508891,0.054908,543.462644248821
"25817","4",119.966720,5.096660,0.059586,-0.058147,0.039850,0.125287,-0.016134,0.050678,4848.508891,0.057659,562.631991615914
"25818","4",119.966900,5.096659,0.073245,-0.064958,0.036611,0.135172,-0.047575,0.047530,4913.508891,0.071318,581.855966025268
"25819","4",119.967081,5.096658,0.074239,-0.065035,0.034341,0.127603,-0.042094,0.051140,4750.508891,0.072312,601.129326294681
"25820","4",119.967261,5.096657,0.092854,-0.074634,0.036114,0.150651,-0.070627,0.055475,5121.508891,0.090927,620.447469808586
"25821","4",119.967441,5.096657,0.094639,-0.074040,0.038965,0.142974,-0.070462,0.057002,5187.508891,0.092712,639.806339761431
"25822","4",119.967621,5.096656,0.077981,-0.072895,0.039269,0.116165,-0.025825,0.063777,5046.508891,0.076054,659.202347806398
"25823","4",119.967801,5.096655,0.058734,-0.061978,0.035077,0.100421,0.007003,0.062629,5155.508891,0.056807,678.632309331215
"25824","4",119.967982,5.096654,0.058473,-0.064427,0.033680,0.094302,0.026082,0.073281,5320.508891,0.056546,698.093388995016
"25825","4",119.968162,5.096653,0.062255,-0.068822,0.041392,0.081957,0.033366,0.081387,5399.508891,0.060328,717.583054726211
"25826","4",119.968342,5.096652,0.072042,-0.074428,0.037224,0.089996,0.021679,0.084311,5709.508891,0.070115,737.099038722181
"25827","4",119.968522,5.096652,0.081355,-0.079966,0.037742,0.087263,0.003330,0.083214,5787.508891,0.079428,756.639304255637
"25828","4",119.968702,5.096651,0.085726,-0.081149,0.033274,0.081834,-0.007442,0.081605,5918.508891,0.083799,776.202017267423
"25829","4",119.968883,5.096650,0.106609,-0.101308,0.037685,0.080907,-0.009413,0.101230,5926.508891,0.104682,795.785522044265
