id,class,long,lat,NDVI,NDWI,NDCI,PSRI,BNDVI,ONIR,ODVI,HubName,HubDist
"149490","4",119.969236,5.095022,0.607895,-0.531088,0.190217,-0.001115,0.606838,3857.334259,0.620115,"549115",820.648926413491
"149491","4",119.969326,5.095022,0.532616,-0.477285,0.166240,0.011795,0.543961,3245.334259,0.544836,"549115",830.63535844315
"149492","4",119.969416,5.095021,0.542983,-0.480176,0.189048,0.000000,0.542983,3169.334259,0.555203,"549115",840.621888418766
"149493","4",119.969506,5.095021,0.579582,-0.513073,0.209333,-0.005435,0.574002,3425.334259,0.591802,"549115",850.608512853909
"149494","4",119.969596,5.095020,0.553761,-0.496801,0.186784,0.007609,0.561609,3297.334259,0.565981,"549115",860.595228438237
"152010","4",119.958063,5.094983,0.592240,-0.530470,0.181217,-0.003670,0.588662,3565.334259,0.604460,"549115",419.898437764919
"152011","4",119.958153,5.094983,0.575692,-0.500775,0.200954,-0.008278,0.566906,3325.334259,0.587912,"549115",409.940961198604
"152012","4",119.958243,5.094982,0.590156,-0.532279,0.190412,0.001335,0.591516,3621.334259,0.602376,"549115",399.985141788662
"152013","4",119.958333,5.094982,0.576972,-0.502778,0.218708,-0.009804,0.566413,3297.334259,0.589192,"549115",390.031106376711
"152014","4",119.958423,5.094982,0.571843,-0.504167,0.210966,-0.008479,0.562771,3301.334259,0.584063,"549115",380.078995056422
"152015","4",119.958513,5.094981,0.602682,-0.526669,0.208152,-0.015123,0.587512,3749.334259,0.614902,"549115",370.128962977794
"152016","4",119.958603,5.094981,0.575100,-0.514529,0.212609,-0.009286,0.565186,3321.334259,0.587320,"549115",360.181182384331
"152017","4",119.958693,5.094980,0.595079,-0.533509,0.223460,-0.006611,0.588025,3637.334259,0.607299,"549115",350.235845056031
"152018","4",119.958784,5.094980,0.613757,-0.545037,0.230313,-0.010170,0.603154,3849.334259,0.625977,"549115",340.293165141598
"152019","4",119.958874,5.094980,0.601089,-0.530752,0.211306,-0.008251,0.592687,3673.334259,0.613309,"549115",330.353382508334
"152020","4",119.958964,5.094979,0.569036,-0.521198,0.217039,-0.004259,0.564378,3185.334259,0.581256,"549115",320.416766713803
"152021","4",119.959054,5.094979,0.604240,-0.537680,0.236277,-0.021150,0.581331,3509.334259,0.616460,"549115",310.483621730889
"152022","4",119.959144,5.094978,0.606780,-0.543220,0.219643,-0.012639,0.593545,3709.334259,0.619000,"549115",300.554291604115
"152023","4",119.959234,5.094978,0.575398,-0.510480,0.217213,-0.009202,0.565538,3221.334259,0.587618,"549115",290.629167251753
"152024","4",119.959324,5.094977,0.594919,-0.529093,0.216382,-0.006225,0.588473,3489.334259,0.607139,"549115",280.708694706279
"152025","4",119.959414,5.094977,0.578686,-0.527673,0.200539,0.002807,0.581495,3413.334259,0.590906,"549115",270.793385130515
"152026","4",119.959504,5.094977,0.565481,-0.486967,0.216115,-0.020769,0.543860,3105.334259,0.577701,"549115",260.88382711338
"152027","4",119.959594,5.094976,0.563899,-0.498759,0.156954,-0.010595,0.554126,3197.334259,0.576119,"549115",250.980701829614
"152028","4",119.959685,5.094976,0.554646,-0.523191,0.172039,-0.006856,0.548012,2959.334259,0.566866,"549115",241.08480190615
"152029","4",119.959775,5.094975,0.544887,-0.488530,0.219284,-0.009801,0.534109,2927.334259,0.557107,"549115",231.197055029076
"152030","4",119.959865,5.094975,0.582784,-0.517218,0.204763,-0.008440,0.574314,3529.334259,0.595004,"549115",221.318553847038
"152031","4",119.959955,5.094975,0.601998,-0.534460,0.212720,-0.000237,0.601748,4101.334259,0.614218,"549115",211.450594058986
"152032","4",119.960045,5.094974,0.631470,-0.553803,0.223676,-0.005207,0.626179,4485.334259,0.643690,"549115",201.594723540705
"152033","4",119.960135,5.094974,0.618527,-0.554526,0.233107,-0.008224,0.609725,4001.334259,0.630747,"549115",191.752806301136
"152034","4",119.960225,5.094973,0.594072,-0.548670,0.204294,0.008708,0.603370,3917.334259,0.606292,"549115",181.927106752223
"152035","4",119.960315,5.094973,0.587933,-0.519934,0.195987,-0.005485,0.581967,3601.334259,0.600153,"549115",172.120402198928
"152036","4",119.960405,5.094972,0.604612,-0.545900,0.210562,-0.013214,0.590321,3701.334259,0.616832,"549115",162.336134983072
"152037","4",119.960495,5.094972,0.635345,-0.556411,0.217623,-0.019768,0.615243,4225.334259,0.647565,"549115",152.578621459194
"152038","4",119.960586,5.094972,0.613278,-0.539192,0.220475,-0.015567,0.596583,3829.334259,0.625498,"549115",142.853343751114
"152039","4",119.960676,5.094971,0.610113,-0.550288,0.217623,-0.004442,0.605573,3809.334259,0.622333,"549115",133.167364453277
"152040","4",119.960766,5.094971,0.599165,-0.523115,0.225806,-0.013326,0.585101,3565.334259,0.611385,"549115",123.529927874682
"152041","4",119.960856,5.094970,0.612828,-0.547188,0.190360,-0.013722,0.600000,3797.334259,0.625048,"549115",113.953350760463
"152042","4",119.960946,5.094970,0.576097,-0.510920,0.200423,-0.016867,0.558921,3189.334259,0.588317,"549115",104.454373349968
"152043","4",119.961036,5.094970,0.545012,-0.494704,0.164246,-0.013840,0.531658,2779.334259,0.557232,"549115",95.0562618708159
"152044","4",119.961126,5.094969,0.563657,-0.506159,0.155211,-0.011587,0.552986,3065.334259,0.575877,"549115",85.7921705405655
"152045","4",119.961216,5.094969,0.520473,-0.468387,0.166349,-0.019117,0.502380,2441.334259,0.532693,"549115",76.7106699211825
"152046","4",119.961306,5.094968,0.455518,-0.422666,0.155354,-0.001043,0.454457,1963.334259,0.467738,"549115",67.8850788688
"152047","4",119.961396,5.094968,0.491463,-0.444792,0.182189,-0.008917,0.481889,2201.334259,0.503683,"549115",59.4295182322573
"152048","4",119.961487,5.094967,0.549070,-0.493767,0.161079,-0.014968,0.534938,2923.334259,0.561290,"549115",51.5264780830893
"152049","4",119.961577,5.094967,0.510791,-0.458333,0.169043,-0.001835,0.508982,2749.334259,0.523011,"549115",44.4715055284338
"152050","4",119.961667,5.094967,0.491584,-0.463787,0.187586,0.008871,0.500977,2425.334259,0.503804,"549115",38.7308426082452
"152051","4",119.961757,5.094966,0.545734,-0.480854,0.213834,-0.009285,0.535701,2991.334259,0.557954,"549115",34.9580890588159
"152052","4",119.961847,5.094966,0.555596,-0.508734,0.203032,0.004915,0.560760,3201.334259,0.567816,"549115",33.8184006105506
"152053","4",119.961937,5.094965,0.575670,-0.490666,0.197260,-0.019283,0.557623,3321.334259,0.587890,"549115",35.5658095371725
"152054","4",119.962027,5.094965,0.517869,-0.470415,0.221950,-0.011148,0.505801,2473.334259,0.530089,"549115",39.8220505073484
"152055","4",119.962117,5.094965,0.517910,-0.472608,0.179046,-0.001525,0.516312,2571.334259,0.530130,"549115",45.8943446058082
"152056","4",119.962207,5.094964,0.532688,-0.476970,0.162774,-0.006101,0.526657,2849.334259,0.544908,"549115",53.1640126407716
"152057","4",119.962297,5.094964,0.560758,-0.492007,0.206711,-0.002434,0.558152,3169.334259,0.572978,"549115",61.2058802521831
"152058","4",119.962388,5.094963,0.566455,-0.508291,0.216509,0.000000,0.566455,3153.334259,0.578675,"549115",69.7533757639652
"152059","4",119.962478,5.094963,0.591273,-0.524208,0.213711,-0.010562,0.580639,3345.334259,0.603493,"549115",78.6418028197732
"152060","4",119.962568,5.094962,0.557311,-0.496483,0.203190,-0.005709,0.551334,3011.334259,0.569531,"549115",87.7676414683751
"152061","4",119.962658,5.094962,0.564652,-0.508390,0.209173,-0.008847,0.555133,3059.334259,0.576872,"549115",97.0639510679596
"152062","4",119.962748,5.094962,0.590139,-0.534953,0.184883,-0.001935,0.588235,3613.334259,0.602359,"549115",106.486094049399
"152063","4",119.962838,5.094961,0.579808,-0.516724,0.192071,-0.006931,0.572819,3413.334259,0.592028,"549115",116.003412566214
"152064","4",119.962928,5.094961,0.558166,-0.497178,0.198625,-0.005268,0.552577,3081.334259,0.570386,"549115",125.594271572203
"152065","4",119.963018,5.094960,0.547860,-0.481840,0.151205,-0.017427,0.531473,2947.334259,0.560080,"549115",135.2430262595
"152066","4",119.963108,5.094960,0.535194,-0.502650,0.170877,-0.003802,0.531367,2655.334259,0.547414,"549115",144.938114303262
"152067","4",119.963198,5.094960,0.551168,-0.507144,0.193922,-0.009895,0.540616,2819.334259,0.563388,"549115",154.670822977795
"152068","4",119.963289,5.094959,0.570107,-0.511127,0.173542,-0.006985,0.563168,3213.334259,0.582327,"549115",164.434472092664
"152069","4",119.963379,5.094959,0.570579,-0.508833,0.177770,-0.002192,0.568317,3325.334259,0.582799,"549115",174.223859802834
"152070","4",119.963469,5.094958,0.570909,-0.508380,0.182259,-0.006027,0.564650,3289.334259,0.583129,"549115",184.034878670698
"152071","4",119.963559,5.094958,0.571029,-0.514759,0.201251,-0.001701,0.569271,3177.334259,0.583249,"549115",193.864244495823
"152072","4",119.963649,5.094958,0.593019,-0.522348,0.194195,-0.007370,0.585823,3533.334259,0.605239,"549115",203.709301342778
"152073","4",119.963739,5.094957,0.583931,-0.511294,0.198895,-0.006797,0.577143,3385.334259,0.596151,"549115",213.567879138898
"152074","4",119.963829,5.094957,0.561862,-0.490253,0.199724,-0.005381,0.556268,3097.334259,0.574082,"549115",223.438188055904
"152075","4",119.963919,5.094956,0.542454,-0.478961,0.190958,-0.005178,0.537467,3011.334259,0.554674,"549115",233.318739178603
"152076","4",119.964009,5.094956,0.526089,-0.472369,0.187353,-0.004264,0.521909,2859.334259,0.538309,"549115",243.208284110547
"152077","4",119.964099,5.094955,0.585859,-0.524272,0.206908,-0.010169,0.575627,3365.334259,0.598079,"549115",253.10576852444
"152078","4",119.964190,5.094955,0.601677,-0.518635,0.210253,-0.018079,0.583967,3553.334259,0.613897,"549115",263.010295997947
"152079","4",119.964280,5.094955,0.592206,-0.532485,0.193948,-0.000878,0.591375,3545.334259,0.604426,"549115",272.921099653078
"152080","4",119.964370,5.094954,0.559231,-0.498429,0.204719,-0.006146,0.552959,3023.334259,0.571451,"549115",282.837519635396
"152081","4",119.964460,5.094954,0.599730,-0.534477,0.211698,0.000258,0.600000,3709.334259,0.611950,"549115",292.75898515313
"152082","4",119.964550,5.094953,0.613555,-0.545086,0.211698,-0.003098,0.610407,3921.334259,0.625775,"549115",302.684999972748
"152083","4",119.964640,5.094953,0.594376,-0.534506,0.215500,-0.008113,0.585737,3505.334259,0.606596,"549115",312.615130676528
"152084","4",119.964730,5.094953,0.592643,-0.533115,0.198391,-0.004449,0.588046,3645.334259,0.604863,"549115",322.54899704693
"152085","4",119.964820,5.094952,0.574688,-0.509579,0.191260,-0.000253,0.574426,3697.334259,0.586908,"549115",332.486264174082
"152086","4",119.964910,5.094952,0.549537,-0.495698,0.177465,0.011619,0.561852,3489.334259,0.561757,"549115",342.426635916916
"152087","4",119.965000,5.094951,0.563328,-0.515720,0.216809,0.010273,0.574286,3573.334259,0.575548,"549115",352.369849462816
"152088","4",119.965091,5.094951,0.582402,-0.516219,0.243697,-0.004009,0.578063,3573.334259,0.594622,"549115",362.315670774412
"152089","4",119.965181,5.094950,0.587050,-0.527018,0.216547,0.007979,0.595748,3773.334259,0.599270,"549115",372.263890770353
"152090","4",119.965271,5.094950,0.602386,-0.532319,0.235912,0.001209,0.603714,3805.334259,0.614606,"549115",382.214322093287
"152091","4",119.965361,5.094950,0.616587,-0.534827,0.228746,-0.004953,0.611447,4037.334259,0.628807,"549115",392.166796354218
"152092","4",119.965451,5.094949,0.602823,-0.528764,0.214716,0.000991,0.603852,3965.334259,0.615043,"549115",402.121161805613
"152093","4",119.965541,5.094949,0.601870,-0.524476,0.231216,-0.000248,0.601603,3765.334259,0.614090,"549115",412.077281334229
"152094","4",119.965631,5.094948,0.604767,-0.533207,0.230422,0.000248,0.605032,3817.334259,0.616987,"549115",422.035030741518
"152095","4",119.965721,5.094948,0.605763,-0.532500,0.227958,0.000000,0.605763,3873.334259,0.617983,"549115",431.994297264009
"152096","4",119.965811,5.094948,0.594572,-0.525974,0.231511,-0.004159,0.589986,3669.334259,0.606792,"549115",441.954978280003
"152097","4",119.965901,5.094947,0.593534,-0.530401,0.234137,-0.000484,0.592998,3701.334259,0.605754,"549115",451.916980210346
"152098","4",119.965992,5.094947,0.597381,-0.524524,0.225197,-0.006533,0.590354,3849.334259,0.609601,"549115",461.880217530726
"152099","4",119.966082,5.094946,0.622811,-0.547739,0.233627,-0.010519,0.611573,4205.334259,0.635031,"549115",471.844611927223
"152100","4",119.966172,5.094946,0.617397,-0.537448,0.234794,-0.006545,0.610292,4101.334259,0.629617,"549115",481.810091567266
"152101","4",119.966262,5.094945,0.610860,-0.526961,0.233609,-0.006430,0.603862,3953.334259,0.623080,"549115",491.7765904221
"152102","4",119.966352,5.094945,0.594454,-0.521164,0.247104,-0.003096,0.590870,3569.334259,0.606674,"549115",501.744047707824
"152103","4",119.966442,5.094945,0.612978,-0.546421,0.227363,-0.004092,0.608452,3841.334259,0.625198,"549115",511.712407367012
"152104","4",119.966532,5.094944,0.624041,-0.548308,0.224530,-0.010351,0.612954,4049.334259,0.636261,"549115",521.681617632552
"152105","4",119.966622,5.094944,0.602698,-0.536124,0.229562,-0.006677,0.595434,3721.334259,0.614918,"549115",531.651630599957
"152106","4",119.966712,5.094943,0.555775,-0.487354,0.251248,-0.014590,0.537861,2909.334259,0.567995,"549115",541.622401902712
"152107","4",119.966802,5.094943,0.583121,-0.524076,0.199721,-0.014593,0.568006,3321.334259,0.595341,"549115",551.593890372808
"152108","4",119.966893,5.094943,0.589491,-0.527349,0.208582,-0.011839,0.577118,3325.334259,0.601711,"549115",561.56605775773
"152109","4",119.966983,5.094942,0.599448,-0.541992,0.215805,0.001050,0.600552,3605.334259,0.611668,"549115",571.538868483322
"152110","4",119.967073,5.094942,0.602440,-0.529602,0.210898,-0.004462,0.597837,3697.334259,0.614660,"549115",581.512289406416
"152111","4",119.967163,5.094941,0.568997,-0.515215,0.225513,0.002854,0.572128,3301.334259,0.581217,"549115",591.486289618636
"152112","4",119.967253,5.094941,0.557522,-0.489465,0.211712,-0.008044,0.548851,3281.334259,0.569742,"549115",601.460840260072
"152113","4",119.967343,5.094940,0.592724,-0.523687,0.238185,-0.006129,0.586045,3697.334259,0.604944,"549115",611.43591435378
"152114","4",119.967433,5.094940,0.585452,-0.511396,0.229662,0.003677,0.589467,3677.334259,0.597672,"549115",621.411486652991
"152115","4",119.967523,5.094940,0.537493,-0.497835,0.214959,0.007748,0.545793,3121.334259,0.549713,"549115",631.387533503832
"152116","4",119.967613,5.094939,0.570203,-0.501135,0.243087,-0.013625,0.555716,3269.334259,0.582423,"549115",641.364032725706
"152117","4",119.967703,5.094939,0.573372,-0.504706,0.226727,-0.009153,0.563578,3365.334259,0.585592,"549115",651.340963492014
"152118","4",119.967794,5.094938,0.584541,-0.533734,0.221971,0.000785,0.585362,3561.334259,0.596761,"549115",661.318306237706
"152119","4",119.967884,5.094938,0.576491,-0.526615,0.202993,0.007848,0.584984,3529.334259,0.588711,"549115",671.296042552706
"152120","4",119.967974,5.094938,0.596154,-0.529450,0.222479,-0.007595,0.587974,3617.334259,0.608374,"549115",681.274155113456
"152121","4",119.968064,5.094937,0.592658,-0.528973,0.200000,-0.007926,0.584548,3481.334259,0.604878,"549115",691.252627588343
"152122","4",119.968154,5.094937,0.554835,-0.509350,0.194617,-0.000273,0.554539,3045.334259,0.567055,"549115",701.23144457877
"152123","4",119.968244,5.094936,0.572065,-0.526420,0.204969,-0.001872,0.570024,3201.334259,0.584285,"549115",711.210591550341
"152124","4",119.968334,5.094936,0.579393,-0.529579,0.208723,-0.002139,0.577071,3261.334259,0.591613,"549115",721.190054767582
"152125","4",119.968424,5.094935,0.589385,-0.532660,0.194245,0.000270,0.589663,3521.334259,0.601605,"549115",731.169821253711
"152126","4",119.968514,5.094935,0.591368,-0.530120,0.195063,-0.003509,0.587776,3541.334259,0.603588,"549115",741.149878722529
"152127","4",119.968604,5.094935,0.602712,-0.543585,0.200000,-0.000268,0.602440,3697.334259,0.614932,"549115",751.130215542081
"152128","4",119.968695,5.094934,0.601397,-0.532854,0.212832,-0.013380,0.587532,3553.334259,0.613617,"549115",761.110820691243
"152129","4",119.968785,5.094934,0.596317,-0.546749,0.197183,-0.006086,0.590123,3477.334259,0.608537,"549115",771.091683715268
"152130","4",119.968875,5.094933,0.596350,-0.535190,0.192982,-0.003320,0.592995,3517.334259,0.608570,"549115",781.07279470672
"152131","4",119.968965,5.094933,0.602187,-0.552832,0.187151,0.000817,0.603009,3657.334259,0.614407,"549115",791.054144239848
"152132","4",119.969055,5.094933,0.594950,-0.537006,0.190893,-0.005722,0.589099,3517.334259,0.607170,"549115",801.035723369877
"152133","4",119.969145,5.094932,0.589330,-0.530505,0.219219,0.000533,0.589888,3497.334259,0.601550,"549115",811.017523593129
"152134","4",119.969235,5.094932,0.599741,-0.527700,0.193338,0.010919,0.610440,3905.334259,0.611961,"549115",820.999536811035
"152135","4",119.969325,5.094931,0.520101,-0.471553,0.187919,0.014829,0.535324,3185.334259,0.532321,"549115",830.98175531919
"152136","4",119.969415,5.094931,0.503557,-0.450081,0.189734,0.018064,0.522654,2985.334259,0.515777,"549115",840.964171776659
"152137","4",119.969505,5.094930,0.556132,-0.497059,0.220813,0.007433,0.563663,3169.334259,0.568352,"549115",850.946779193971
"152138","4",119.969596,5.094930,0.523113,-0.470713,0.179761,0.007433,0.530384,3137.334259,0.535333,"549115",860.929570895723
"154654","4",119.958062,5.094893,0.554335,-0.501042,0.198306,-0.006494,0.547354,2931.334259,0.566555,"549115",420.820519827649
"154655","4",119.958152,5.094892,0.569996,-0.514327,0.207121,-0.005340,0.564188,3197.334259,0.582216,"549115",410.885389708084
"154656","4",119.958242,5.094892,0.611960,-0.550903,0.203002,-0.004272,0.607687,3821.334259,0.624180,"549115",400.953021433474
"154657","4",119.958333,5.094892,0.597502,-0.533134,0.219118,-0.009009,0.588134,3573.334259,0.609722,"549115",391.023625402116
"154658","4",119.958423,5.094891,0.589450,-0.526667,0.209753,-0.003180,0.586147,3549.334259,0.601670,"549115",381.097433871456
"154659","4",119.958513,5.094891,0.600542,-0.532771,0.210579,-0.006368,0.594061,3693.334259,0.612762,"549115",371.174703866876
"154660","4",119.958603,5.094890,0.586859,-0.530040,0.219562,-0.004510,0.582058,3413.334259,0.599079,"549115",361.255720558056
"154661","4",119.958693,5.094890,0.595041,-0.520933,0.227079,-0.011950,0.582237,3601.334259,0.607261,"549115",351.340801205573
"154662","4",119.958783,5.094890,0.594807,-0.531496,0.223059,-0.004577,0.589918,3637.334259,0.607027,"549115",341.430299783994
"154663","4",119.958873,5.094889,0.582137,-0.518626,0.208459,-0.001331,0.580737,3433.334259,0.594357,"549115",331.524612417628
"154664","4",119.958963,5.094889,0.584366,-0.521448,0.203611,-0.009848,0.574202,3509.334259,0.596586,"549115",321.624183842469
"154665","4",119.959053,5.094888,0.616016,-0.543090,0.215555,-0.017797,0.597923,3893.334259,0.628236,"549115",311.729515029813
"154666","4",119.959143,5.094888,0.591542,-0.532926,0.220054,-0.010833,0.579850,3485.334259,0.603762,"549115",301.841172333614
"154667","4",119.959234,5.094888,0.586604,-0.517518,0.201213,-0.005142,0.581363,3517.334259,0.598824,"549115",291.959798446346
"154668","4",119.959324,5.094887,0.588612,-0.521991,0.213070,-0.007307,0.581016,3433.334259,0.600832,"549115",282.086125629178
"154669","4",119.959414,5.094887,0.574838,-0.510291,0.215700,-0.010104,0.564418,3225.334259,0.587058,"549115",272.220991763427
"154670","4",119.959504,5.094886,0.559619,-0.488186,0.212802,-0.017401,0.541416,3063.334259,0.571839,"549115",262.365359969622
"154671","4",119.959594,5.094886,0.585624,-0.505017,0.158196,-0.017451,0.570133,3469.334259,0.597844,"549115",252.520342730733
"154672","4",119.959684,5.094885,0.564319,-0.506082,0.174165,-0.009349,0.555386,3055.334259,0.576539,"549115",242.68723173452
"154673","4",119.959774,5.094885,0.580229,-0.510631,0.209967,-0.011435,0.568600,3445.334259,0.592449,"549115",232.8675351546
"154674","4",119.959864,5.094885,0.601787,-0.525372,0.186706,-0.007079,0.595170,3989.334259,0.614007,"549115",223.063024475491
"154675","4",119.959954,5.094884,0.586113,-0.518657,0.235220,-0.001420,0.584495,3629.334259,0.598333,"549115",213.275793931722
"154676","4",119.960044,5.094884,0.625727,-0.549781,0.232894,-0.006864,0.618539,4277.334259,0.637947,"549115",203.50833655169
"154677","4",119.960135,5.094883,0.647944,-0.583310,0.221262,-0.007015,0.641055,4661.334259,0.660164,"549115",193.763642479548
"154678","4",119.960225,5.094883,0.606795,-0.547410,0.208109,-0.001935,0.604775,4077.334259,0.619015,"549115",184.045327381868
"154679","4",119.960315,5.094883,0.634698,-0.580393,0.198391,-0.004986,0.629720,4321.334259,0.646918,"549115",174.357802089033
"154680","4",119.960405,5.094882,0.638281,-0.579363,0.217569,-0.013214,0.624727,4173.334259,0.650501,"549115",164.706499430352
"154681","4",119.960495,5.094882,0.629148,-0.549265,0.230769,-0.018038,0.610031,3977.334259,0.641368,"549115",155.098181477465
"154682","4",119.960585,5.094881,0.602218,-0.538513,0.227456,-0.010872,0.590096,3593.334259,0.614438,"549115",145.54136157077
"154683","4",119.960675,5.094881,0.568627,-0.506997,0.224572,-0.008623,0.559020,3169.334259,0.580847,"549115",136.046892648648
"154684","4",119.960765,5.094880,0.570934,-0.504695,0.240816,-0.015678,0.553022,3055.334259,0.583154,"549115",126.628800289056
"154685","4",119.960855,5.094880,0.568858,-0.509541,0.184156,-0.006289,0.562546,3241.334259,0.581078,"549115",117.305481834251
"154686","4",119.960945,5.094880,0.547959,-0.484451,0.191192,-0.010577,0.536850,2931.334259,0.560179,"549115",108.101461453719
"154687","4",119.961036,5.094879,0.549051,-0.502398,0.156493,-0.008690,0.540822,2885.334259,0.561271,"549115",99.0500010773744
"154688","4",119.961126,5.094879,0.501789,-0.447414,0.167725,-0.016736,0.484527,2327.334259,0.514009,"549115",90.1970412830272
"154689","4",119.961216,5.094878,0.467399,-0.430501,0.157537,-0.007994,0.459382,2041.334259,0.479619,"549115",81.6072089135286
"154690","4",119.961306,5.094878,0.509130,-0.465567,0.139881,-0.003823,0.505613,2523.334259,0.521350,"549115",73.372975522154
"154691","4",119.961396,5.094878,0.552296,-0.490182,0.157283,-0.008280,0.544547,2991.334259,0.564516,"549115",65.6283260347427
"154692","4",119.961486,5.094877,0.571663,-0.518969,0.151844,-0.012102,0.560834,3273.334259,0.583883,"549115",58.5678019199055
"154693","4",119.961576,5.094877,0.518467,-0.472233,0.171030,0.002447,0.520870,2813.334259,0.530687,"549115",52.4683163344968
"154694","4",119.961666,5.094876,0.544494,-0.505433,0.184727,0.002753,0.547170,2987.334259,0.556714,"549115",47.6999740169274
"154695","4",119.961756,5.094876,0.597020,-0.524980,0.210614,-0.010923,0.586276,3685.334259,0.609240,"549115",44.6909082447052
"154696","4",119.961847,5.094875,0.594296,-0.528646,0.208609,-0.002185,0.592134,3665.334259,0.606516,"549115",43.8051760176198
"154697","4",119.961937,5.094875,0.574725,-0.499662,0.186694,-0.005122,0.569988,3405.334259,0.586945,"549115",45.1678643633714
"154698","4",119.962027,5.094875,0.518166,-0.468312,0.221523,-0.006629,0.510977,2479.334259,0.530386,"549115",48.5901719145476
"154699","4",119.962117,5.094874,0.526360,-0.454545,0.184144,-0.016779,0.508997,2617.334259,0.538580,"549115",53.679604170668
"154700","4",119.962207,5.094874,0.576119,-0.515192,0.152982,-0.003356,0.573081,3457.334259,0.588339,"549115",60.0135085953813
"154701","4",119.962297,5.094873,0.596494,-0.523074,0.200668,-0.007842,0.588729,3705.334259,0.608714,"549115",67.2411234938916
"154702","4",119.962387,5.094873,0.594267,-0.530298,0.203883,-0.006760,0.587496,3641.334259,0.606487,"549115",75.1048751999044
"154703","4",119.962477,5.094873,0.589051,-0.523553,0.194081,-0.008279,0.581006,3497.334259,0.601271,"549115",83.4250677894713
"154704","4",119.962567,5.094872,0.570988,-0.508882,0.189171,-0.003711,0.567294,3301.334259,0.583208,"549115",92.0780517341816
"154705","4",119.962657,5.094872,0.564516,-0.507062,0.188525,0.007741,0.572587,3237.334259,0.576736,"549115",100.978310820186
"154706","4",119.962748,5.094871,0.601595,-0.543635,0.184076,0.004700,0.606131,3789.334259,0.613815,"549115",110.065874922499
"154707","4",119.962838,5.094871,0.595855,-0.528789,0.196980,-0.012476,0.583548,3589.334259,0.608075,"549115",119.297947428035
"154708","4",119.962928,5.094870,0.555347,-0.496756,0.190038,-0.004713,0.550411,3121.334259,0.567567,"549115",128.643420048068
"154709","4",119.963018,5.094870,0.480018,-0.430998,0.142029,0.000317,0.480343,2339.334259,0.492238,"549115",138.079269114081
"154710","4",119.963108,5.094870,0.514604,-0.471621,0.154156,0.004753,0.519393,2573.334259,0.526824,"549115",147.588161181063
"154711","4",119.963198,5.094869,0.575324,-0.519594,0.187478,-0.010186,0.565022,3157.334259,0.587544,"549115",157.156838099386
"154712","4",119.963288,5.094869,0.580337,-0.531461,0.181102,-0.011059,0.569399,3277.334259,0.592557,"549115",166.775009610815
"154713","4",119.963378,5.094868,0.586047,-0.536552,0.189265,-0.004658,0.581263,3425.334259,0.598267,"549115",176.434581300975
"154714","4",119.963468,5.094868,0.582703,-0.528184,0.191341,-0.006575,0.575888,3361.334259,0.594923,"549115",186.129107501689
"154715","4",119.963558,5.094868,0.589149,-0.527273,0.200417,-0.005669,0.583496,3421.334259,0.601369,"549115",195.853397526695
"154716","4",119.963649,5.094867,0.580354,-0.515760,0.195848,-0.007937,0.572404,3345.334259,0.592574,"549115",205.603228135889
"154717","4",119.963739,5.094867,0.557862,-0.503246,0.203049,0.001982,0.559962,3021.334259,0.570082,"549115",215.37513064955
"154718","4",119.963829,5.094866,0.565549,-0.491107,0.207232,-0.007647,0.557536,3077.334259,0.577769,"549115",225.166231306865
"154719","4",119.963919,5.094866,0.517780,-0.461310,0.201498,0.000305,0.518092,2661.334259,0.530000,"549115",234.974130123293
"154720","4",119.964009,5.094866,0.509011,-0.457640,0.180207,0.005787,0.514774,2737.334259,0.521231,"549115",244.796807932459
"154721","4",119.964099,5.094865,0.552284,-0.499089,0.191272,0.007627,0.560235,3081.334259,0.564504,"549115",254.632554301251
"154722","4",119.964189,5.094865,0.581645,-0.514590,0.199039,-0.004802,0.576841,3381.334259,0.593865,"549115",264.479911122662
"154723","4",119.964279,5.094864,0.569275,-0.515687,0.182561,0.003805,0.572945,3341.334259,0.581495,"549115",274.337628042467
"154724","4",119.964369,5.094864,0.557628,-0.496506,0.188227,0.004682,0.562290,3145.334259,0.569848,"549115",284.204626940086
"154725","4",119.964459,5.094863,0.608529,-0.546940,0.216144,-0.004131,0.604253,3797.334259,0.620749,"549115",294.079973452942
"154726","4",119.964550,5.094863,0.596452,-0.538462,0.212908,-0.001807,0.594549,3649.334259,0.608672,"549115",303.962853887524
"154727","4",119.964640,5.094863,0.556319,-0.505170,0.212203,-0.003664,0.552171,3045.334259,0.568539,"549115",313.852556463106
"154728","4",119.964730,5.094862,0.615360,-0.546899,0.204040,-0.009160,0.606213,3933.334259,0.627580,"549115",323.748455911723
"154729","4",119.964820,5.094862,0.617739,-0.548349,0.211594,-0.001768,0.615973,4149.334259,0.629959,"549115",333.650000764603
"154730","4",119.964910,5.094861,0.604468,-0.541667,0.219449,-0.001768,0.602625,3853.334259,0.616688,"549115",343.556702843407
"154731","4",119.965000,5.094861,0.595468,-0.541533,0.244085,0.003508,0.599198,3757.334259,0.607688,"549115",353.468128449873
"154732","4",119.965090,5.094861,0.588443,-0.526146,0.239839,-0.002005,0.586311,3697.334259,0.600663,"549115",363.383891008974
"154733","4",119.965180,5.094860,0.598185,-0.541009,0.220371,0.001451,0.599741,3901.334259,0.610405,"549115",373.303644860353
